ICAO CODE,IATA CODE,ALTERNATIVE CODE,LOCATION SERVED,AIRPORT,ALTERNATIVE NAME,HISTORICAL NAME,COUNTRY,TYPE,USER,NOTES,ICAO REGION,LAT/LONG
FTTN,AMC,-,AM TIMAN,AM TIMAN AIRPORT,-,-,CHAD,,,-,F,
FYAA,AIW,-,AI-AIS,AI-AIS AIRPORT,-,-,NAMIBIA,,,-,F,
GCFV,-,-,-,FUERTEVENTURA AIRPORT,-,-,SPAIN,,,-,G,
GCGM,-,-,-,LA GOMERA AIRPORT,-,-,SPAIN,,,-,G,
GCHI,-,-,-,EL HIERRO AIRPORT,-,-,SPAIN,,,-,G,
GCLA,-,-,-,LA PALMA AIRPORT,-,-,SPAIN,,,-,G,
GCLP,-,-,-,GRAN CANARIA AIRPORT,-,-,SPAIN,,,-,G,
GCRR,-,-,-,LANZAROTE AIRPORT,-,-,SPAIN,,,-,G,
GCTS,-,-,-,TENERIFE SOUTH AIRPORT,-,-,SPAIN,,,-,G,
GCXO,-,-,-,TENERIFE NORTH AIRPORT,-,-,SPAIN,,,-,G,
GECE,-,-,-,CEUTA HELIPORT,-,-,SPAIN,HELIPORT,,-,G,
GEML,-,-,-,MELILLA AIRPORT,-,-,SPAIN,,,-,G,
GMAD,AGA,-,AGADIR,AGADIR-AL MASSIRA AIRPORT,-,-,MOROCCO,,,-,G,
GMTA,AHU,-,AL HOCEIMA,CHERIF AL IDRISSI AIRPORT,-,-,MOROCCO,,,-,G,
GO66,-,-,DODJI,DODJI AIRPORT,-,-,SENEGAL,,,-,G,
GQNA,AEO,-,AIOUN EL ATROUSS,AIOUN EL ATROUSS AIRPORT,-,-,MAURITANIA,,,-,G,
GQNJ,AJJ,-,AKJOUJT,AKJOUJT AIRPORT,-,-,MAURITANIA,,,-,G,
HAAB,ADD,-,ADDIS ABABA,ADDIS ABABA BOLE INTERNATIONAL AIRPORT,-,HAILE SELASSIE I INTERNATIONAL AIRPORT,ETHIOPIA,,,-,H,
HCMA,ALU,-,ALULA,ALULA AIRPORT,-,-,SOMALIA,,,-,H,
HDAS,AII,-,ALI-SABIEH,ALI-SABIEH AIRPORT,-,-,DJIBOUTI,,,-,H,
HEAX,ALY,-,ALEXANDRIA,EL NOUZHA AIRPORT,ALEXANDRIA INTERNATIONAL AIRPORT,-,EGYPT,,,-,H,
HEBA,HBE,-,ALEXANDRIA,BORG EL ARAB AIRPORT,-,-,EGYPT,,,-,H,
HEBL,ABS,-,ABU SIMBEL,ABU SIMBEL AIRPORT,-,-,EGYPT,,,-,H,
HECA,CAI,-,CAIRO,CAIRO INTERNATIONAL AIRPORT,-,KING FAROUK 1ST AIRPORT,EGYPT,LAND AIRPORT,CIVIL,-,H,N30-06.7/E031-24.8 
KAAF,AAF,-,APALACHICOLA,APALACHICOLA REGIONAL AIRPORT,-,APALACHICOLA MUNICIPAL AIRPORT,UNITED STATES OF AMERICA,,,-,K,
KAAT,-,-,ALTURAS,ALTURAS MUNICIPAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KABE,ABE,-,ALLENTOWN,LEHIGH VALLEY INTERNATIONAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KABI,ABI,-,ABILENE,ABILENE REGIONAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KABQ,ABQ,-,ALBUQUERQUE,ALBUQUERQUE INTERNATIONAL SUNPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KABR,ABR,-,ABERDEEN,ABERDEEN REGIONAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KABY,ABY,-,ALBANY,SOUTHWEST GEORGIA REGIONAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KACK,ACK,-,NANTUCKET,NANTUCKET MEMORIAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KACT,ACT,-,WACO,WACO REGIONAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KACV,ACV,-,ARCATA/EUREKA,ARCATA AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KACY,ACY,-,ATLANTIC CITY,ATLANTIC CITY INTERNATIONAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KADG,ADG,-,ADRIAN,LENAWEE COUNTY AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KADH,ADT,-,ADA,ADA MUNICIPAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KAEL,AEL,-,ALBERT LEA,ALBERT LEA MUNICIPAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KAEX,AEX,-,ALEXANDRIA,ALEXANDRIA INTERNATIONAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KAFO,AFO,-,AFTON,AFTON MUNICIPAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KAGS,AGS,-,AUGUSTA,AUGUSTA REGIONAL AIRPORT,-,BUSH FIELD,UNITED STATES OF AMERICA,,,-,K,
KAHC,AHC,-,HERLONG,AMEDEE ARMY AIRFIELD,-,-,UNITED STATES OF AMERICA,,,-,K,
KAIA,AIA,-,ALLIANCE,ALLIANCE MUNICIPAL AIRPORT,-,ALLIANCE ARMY AIRFIELD,UNITED STATES OF AMERICA,,,-,K,
KAIK,AIK,-,AIKEN,AIKEN REGIONAL AIRPORT,-,AIKEN AIR FORCE STATION,UNITED STATES OF AMERICA,,,-,K,
KAIV,AIV,-,ALICEVILLE,GEORGE DOWNER AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KAJO,-,-,CORONA,CORONA MUNICIPAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KAKO,AKO,-,AKRON,COLORADO PLAINS REGIONAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
KAKR,AKC,-,AKRON,AKRON EXECUTIVE AIRPORT,AKRON-FULTON INTERNATIONAL AIRPORT,-,UNITED STATES OF AMERICA,,,-,K,
KALB,ALB,-,ALBANY,ALBANY INTERNATIONAL AIRPORT,-,-,UNITED STATES OF AMERICA,,,-,K,
